"","species","WWF_MHT","dcmlLng","dcmlLtt","S_mean_raster","Crowther_Nature_Biome_Revision_01_WGS84_GeoTiff","wc2.1_10m_bio_1","wc2.1_10m_bio_4","wc2.1_10m_bio_12","wc2.1_10m_bio_15"
"10764","Antarctica","Temperate Broadleaf and Mixed Forests",152.249246,-32.345138,36.9744720458984,55996.8013344096,17.8216667175293,380.050018310547,1171,27.5784530639648
"10765","Antarctica","Temperate Broadleaf and Mixed Forests",152.11361,-31.366507,27.0201873779297,60498.28636411,14.3023748397827,422.417999267578,1352,43.559627532959
"10766","Antarctica","Temperate Broadleaf and Mixed Forests",151.333694,-33.396111,34.8238220214844,0,17.4889736175537,374.527160644531,1299,28.776762008667
"10767","Antarctica","Temperate Broadleaf and Mixed Forests",153.160241,-28.461212,38.6040840148926,53680.8232252941,16.7734260559082,381.390075683594,1554,46.8060646057129
"10768","Antarctica","Temperate Broadleaf and Mixed Forests",152.362109,-32.430674,NA,NA,17.9651260375977,366.093200683594,1212,25.3354682922363
"10769","Antarctica","Temperate Broadleaf and Mixed Forests",152.79666,-30.078591,37.4409446716309,56630.3283357038,16.4796867370605,391.321472167969,1489,47.6343040466309
"10770","Antarctica","Temperate Broadleaf and Mixed Forests",151.421132,-33.156834,33.5488510131836,62995.5915147211,17.0380725860596,387.985809326172,1114,31.1929512023926
"10771","Antarctica","Temperate Broadleaf and Mixed Forests",151.353322,-33.194072,27.4020957946777,51449.5478692437,17.4729690551758,389.555755615234,1215,30.4369964599609
"10772","Antarctica","Temperate Broadleaf and Mixed Forests",150.739968,-34.713437,42.5107383728027,64077.2570920956,16.1004543304443,353.6513671875,1383,24.8317050933838
"10773","Antarctica","Temperate Broadleaf and Mixed Forests",151.824042,-31.43887,23.8522853851318,60878.7311399903,13.0685729980469,453.938781738281,1068,33.9207496643066
"10774","Antarctica","Temperate Broadleaf and Mixed Forests",150.848097,-33.251889,23.1163558959961,67159.254921879,16.7000732421875,421.419982910156,914,33.6199722290039
"10775","Antarctica","Temperate Broadleaf and Mixed Forests",152.527353,-32.319596,NA,NA,18.3671131134033,345.830657958984,1216,30.252534866333
"10776","Antarctica","Temperate Broadleaf and Mixed Forests",151.64439,-32.879663,32.2903213500977,32028.8934398119,17.634937286377,401.298736572266,1040,30.3178424835205
"10777","Antarctica","Temperate Broadleaf and Mixed Forests",151.719531,-31.747218,24.4079875946045,61188.043681034,15.7964162826538,437.968170166016,1110,41.2449150085449
"10778","Antarctica","Temperate Broadleaf and Mixed Forests",152.750854,-28.909107,31.1386127471924,51358.389653637,18.3608226776123,400.681610107422,1075,50.0157661437988
"10779","Antarctica","Temperate Broadleaf and Mixed Forests",152.600746,-31.752767,32.2926406860352,58367.4951378585,17.8622817993164,378.980102539062,1383,38.2580375671387
"10780","Antarctica","Temperate Broadleaf and Mixed Forests",152.201664,-32.354408,29.0842018127441,39179.4602779789,17.8216667175293,380.050018310547,1171,27.5784530639648
"10781","Antarctica","Temperate Broadleaf and Mixed Forests",152.98807,-30.571951,39.5970840454102,60748.9378666369,18.4855480194092,371.129852294922,1580,46.1221580505371
"10782","Antarctica","Temperate Broadleaf and Mixed Forests",152.467773,-31.598411,NA,20655.9807802664,16.2628231048584,394.83740234375,1583,44.6729316711426
"10783","Antarctica","Temperate Broadleaf and Mixed Forests",153.115547,-30.016937,34.4623336791992,57142.8505315701,18.1858654022217,366.602600097656,1495,45.1844787597656
"10784","Antarctica","Temperate Broadleaf and Mixed Forests",150.781918,-34.10762,NA,31722.2711837725,16.7718963623047,415.086639404297,949,28.566463470459
"10785","Antarctica","Temperate Broadleaf and Mixed Forests",153.008679,-30.594077,NA,7935.62009621519,18.9794788360596,340.629425048828,1578,44.7394485473633
"10786","Antarctica","Temperate Broadleaf and Mixed Forests",152.634209,-30.417321,31.6952495574951,53958.5791202143,15.3492708206177,398.962188720703,1524,47.7986640930176
"10787","Antarctica","Temperate Broadleaf and Mixed Forests",153.042798,-30.42555,35.0934181213379,51238.759000595,18.8230838775635,356.799743652344,1708,45.600700378418
"10788","Antarctica","Temperate Broadleaf and Mixed Forests",153.211037,-28.732604,25.4210891723633,53583.1729030821,19.2577285766602,382.797027587891,1390,46.9329719543457
"10789","Antarctica","Temperate Broadleaf and Mixed Forests",150.174964,-34.009506,29.5697345733643,69586.3317245561,14.3365211486816,426.435943603516,896,29.1367168426514
"10790","Antarctica","Temperate Broadleaf and Mixed Forests",153.169632,-30.192436,35.5313034057617,29948.0236429031,19.0923614501953,340.570587158203,1511,44.1291427612305
"10791","Antarctica","Temperate Broadleaf and Mixed Forests",150.709958,-34.514528,41.4938926696777,54057.5303066849,16.127498626709,361.931274414062,1335,26.3813228607178
"10792","Antarctica","Temperate Broadleaf and Mixed Forests",152.551459,-30.59409,29.4795837402344,52644.9749421365,16.4922714233398,385.565490722656,1506,49.4072570800781
"10793","Antarctica","Temperate Broadleaf and Mixed Forests",152.121316,-32.431633,33.1430702209473,63012.9058347831,17.1704578399658,386.916198730469,1187,30.7397174835205
"10794","Antarctica","Temperate Broadleaf and Mixed Forests",152.757741,-28.654742,37.4118804931641,54095.4080537834,17.6786556243896,394.393646240234,1201,47.8652610778809
"10795","Antarctica","Temperate Broadleaf and Mixed Forests",152.147862,-31.474103,33.5390014648438,71123.7700579324,14.3023748397827,422.417999267578,1352,43.559627532959
"10796","Antarctica","Tropical and Subtropical Grasslands, Savannas and Shrublands",150.742816,-31.847713,26.2254333496094,44610.6949558438,16.0170307159424,496.6318359375,797,25.8350353240967
"10797","Antarctica","Temperate Broadleaf and Mixed Forests",152.989683,-30.891684,31.3404483795166,64422.2670584522,18.5961265563965,375.032897949219,1378,40.8224830627441
"10798","Antarctica","Temperate Broadleaf and Mixed Forests",152.296404,-30.982933,33.0154151916504,57079.7067026033,14.4377183914185,427.649078369141,1261,47.083812713623
"10799","Antarctica","Temperate Broadleaf and Mixed Forests",151.033362,-33.762721,30.378662109375,0,17.221227645874,406.150573730469,1143,28.7007904052734
"10800","Antarctica","Temperate Broadleaf and Mixed Forests",153.533859,-28.527376,35.448917388916,44917.8748362974,19.6928997039795,344.521697998047,1770,39.2798385620117
"10801","Antarctica","Temperate Broadleaf and Mixed Forests",152.362571,-28.506277,26.9209995269775,58367.3852056676,16.9640522003174,421.327697753906,1024,45.046215057373
"10802","Antarctica","Temperate Broadleaf and Mixed Forests",152.858253,-30.565341,36.0108909606934,56930.9256969491,18.4855480194092,371.129852294922,1580,46.1221580505371
"10803","Antarctica","Temperate Broadleaf and Mixed Forests",151.111177,-33.724748,32.2289505004883,0,17.221227645874,406.150573730469,1143,28.7007904052734
"10804","Antarctica","Temperate Broadleaf and Mixed Forests",152.752833,-28.931459,24.7180118560791,52018.5568891853,18.3608226776123,400.681610107422,1075,50.0157661437988
"10805","Antarctica","Temperate Broadleaf and Mixed Forests",151.955221,-32.334834,27.8237857818604,58460.131330698,17.5965213775635,411.065734863281,1136,34.2660484313965
"10806","Antarctica","Temperate Broadleaf and Mixed Forests",151.956636,-32.567515,26.9231777191162,66455.0720585753,17.7616901397705,399.767395019531,1150,29.2882308959961
"10807","Antarctica","Temperate Broadleaf and Mixed Forests",152.577037,-31.984303,NA,NA,18.3358364105225,386.858825683594,1223,35.149772644043
"10808","Repens","Tropical and Subtropical Moist Broadleaf Forests",120.805,21.965556,60.8301315307617,46665.1546983392,24.2705745697021,286.987426757812,2184,93.7724914550781
"10809","Repens","Tropical and Subtropical Moist Broadleaf Forests",120.48,22.670556,NA,0,23.9827709197998,376.23486328125,2385,108.223861694336
"10810","Repens","Tropical and Subtropical Moist Broadleaf Forests",121.758056,24.823889,45.7095565795898,0,21.8191337585449,452.715393066406,3035,31.4039535522461
"10811","Repens","Tropical and Subtropical Moist Broadleaf Forests",121.160556,24.096667,40.2317390441895,90286.3729039271,15.7574377059937,362.451965332031,2510,64.2361221313477
"10812","Adnata","Tropical and Subtropical Moist Broadleaf Forests",120.862778,22.089722,64.2160797119141,42733.1817439612,23.5692939758301,291.790466308594,2503,87.6869659423828
"10813","Repens","Tropical and Subtropical Moist Broadleaf Forests",120.671667,23.749167,34.6087608337402,8105.53652598544,20.3996353149414,392.238433837891,2405,87.0250091552734
"10814","Repens","Tropical and Subtropical Moist Broadleaf Forests",120.664444,22.355556,64.8617095947266,68072.0791695818,24.1015701293945,333.089630126953,2900,110.836585998535
"10815","Repens","Tropical and Subtropical Moist Broadleaf Forests",121.558889,25.082778,49.355037689209,0,20.8493537902832,488.727935791016,3055,24.1492481231689
"10816","Repens","Tropical and Subtropical Moist Broadleaf Forests",120.723889,24.105833,NA,0,21.4331665039062,432.404418945312,2072,79.826774597168
"10817","Trianae","Tropical and Subtropical Moist Broadleaf Forests",-84.83333,10.8,69.6439971923828,27051.2964121607,26.2249164581299,73.5415496826172,2968,50.1512680053711
"10818","Trianae","Tropical and Subtropical Moist Broadleaf Forests",-68.996111,-14.770833,77.5733337402344,53375.2673656273,13.7400312423706,106.372451782227,1110,64.6031494140625
"10819","Trianae","Tropical and Subtropical Moist Broadleaf Forests",-84.1125,10.210833,47.9922370910645,68208.2330621046,20.5941982269287,66.1431503295898,3457,35.3887519836426
"10820","Trianae","Tropical and Subtropical Moist Broadleaf Forests",-65.96944,0.84444,133.160339355469,65732.1070182693,20.9419574737549,23.5343017578125,2984,27.6351776123047
"10821","Trianae","Tropical and Subtropical Moist Broadleaf Forests",-82.6,8.85,20.4055709838867,37495.632184975,15.925895690918,59.7623023986816,3201,42.6062469482422
"10822","Trianae","Tropical and Subtropical Moist Broadleaf Forests",-68.716667,-14.614167,80.4524993896484,48227.5281188567,19.8154792785645,112.884017944336,1469,59.4962844848633
"10823","Trianae","Tropical and Subtropical Moist Broadleaf Forests",-68.395278,-15.556222,48.845630645752,57366.2641983919,14.5157289505005,94.6793441772461,1023,72.3299942016602
"10824","Trianae","Tropical and Subtropical Moist Broadleaf Forests",-82.56666,8.86,23.2205715179443,34825.7437057588,15.925895690918,59.7623023986816,3201,42.6062469482422
"10825","Trianae","Tropical and Subtropical Moist Broadleaf Forests",-68.879667,-15.132389,58.6166305541992,46698.4980136567,8.36664581298828,128.988739013672,941,73.2974243164062
"10826","Trianae","Tropical and Subtropical Moist Broadleaf Forests",-85.7,13.56666,17.4580001831055,60157.3243315591,22.423791885376,112.29931640625,1726,60.9068450927734
"10827","Discolor","Tropical and Subtropical Moist Broadleaf Forests",98.75,14.91666,31.9417514801025,24911.1290014136,24.7858638763428,158.909088134766,1835,83.5092926025391
"10828","Trianae","Tropical and Subtropical Moist Broadleaf Forests",-85.65,13.25,20.2084999084473,52561.7149564473,21.787166595459,99.0093002319336,1962,58.9414901733398
"10829","Hastata","Tropical and Subtropical Moist Broadleaf Forests",120,-0.88333,65.7292556762695,40664.4137392235,22.7987804412842,24.6125392913818,1868,15.1473274230957
"10830","Repens","Tropical and Subtropical Moist Broadleaf Forests",98.75,14.91666,31.9417514801025,24911.1290014136,24.7858638763428,158.909088134766,1835,83.5092926025391
"10831","Trianae","Tropical and Subtropical Moist Broadleaf Forests",-74.33333,6.46666,109.198402404785,32711.227808424,27.7599067687988,28.4121284484863,2813,43.127628326416
"10832","Trianae","Tropical and Subtropical Coniferous Forests",-96.401389,17.4875,10.2456665039062,51403.9504933189,14.5092287063599,150.840469360352,1563,77.1767349243164
"10833","Trianae","Tropical and Subtropical Moist Broadleaf Forests",-65.898611,-17.166667,27.6219615936279,42278.367250617,12.0787286758423,210.502655029297,1051,74.3090896606445
"10834","Trianae","Tropical and Subtropical Moist Broadleaf Forests",-82.58,8.865,17.2489051818848,22545.8147248792,15.925895690918,59.7623023986816,3201,42.6062469482422
"10835","Trianae","Tropical and Subtropical Moist Broadleaf Forests",-72.41666,7.56666,59.7895011901855,53898.6736825948,17.1429576873779,47.2661743164062,1572,40.2248649597168
"10836","Adnata","Tropical and Subtropical Moist Broadleaf Forests",105.07555,20.54138,28.754861831665,57545.145985353,21.2861881256104,434.135650634766,1621,94.0315399169922
"10837","Discolor","Tropical and Subtropical Moist Broadleaf Forests",108.259309,-7.253971,84.1416702270508,54038.2770225558,23.0335941314697,53.2824211120605,3085,48.4598731994629
"10838","Repens","Tropical and Subtropical Moist Broadleaf Forests",120.285233,22.68435,25.2374897003174,0,24.2797565460205,389.02099609375,2091,104.906600952148
"10839","Antarctica","Temperate Broadleaf and Mixed Forests",153.629775,-28.638097,NA,NA,19.6928997039795,344.521697998047,1770,39.2798385620117
"10840","Trianae","Tropical and Subtropical Moist Broadleaf Forests",-96.283,17.683,36.4533348083496,34403.8536571726,24.3721866607666,231.102233886719,3143,78.6811981201172
"10841","Trianae","Tropical and Subtropical Moist Broadleaf Forests",-88.667,14.55,12.871000289917,67610.6797872861,17.3150424957275,150.801132202148,1489,76.9472808837891
"10842","Trianae","Tropical and Subtropical Moist Broadleaf Forests",-96.38444,17.53917,12.6553335189819,42194.1536322369,17.4850425720215,173.942153930664,2404,76.8140563964844
"10843","Assamica","Tropical and Subtropical Moist Broadleaf Forests",110.2018,24.15395,43.24853515625,47755.2862966884,17.1315307617188,640.691162109375,1675,65.5914764404297
"10844","Discolor","Tropical and Subtropical Moist Broadleaf Forests",99.3706,18.9396,21.7850170135498,42355.9636559063,21.7999057769775,259.795593261719,1130,82.3339538574219
"10845","Discolor","Tropical and Subtropical Moist Broadleaf Forests",99.0585,23.9003,27.3196086883545,40986.3991086599,18.0474071502686,398.172973632812,1366,89.1341705322266
"10846","Discolor","Tropical and Subtropical Moist Broadleaf Forests",123.883333,0.566667,88.1014404296875,17014.9651612303,24.242488861084,24.6215114593506,1902,22.3996887207031
"10847","Antarctica","Temperate Broadleaf and Mixed Forests",152.540278,-31.262777,33.5115013122559,41100.989471566,17.2011241912842,380.131439208984,1460,47.2996444702148
"10848","Oblonga","Tropical and Subtropical Grasslands, Savannas and Shrublands",149.83442,-23.498424,NA,14767.8568939906,22.4201354980469,413.336273193359,691,55.2664413452148
"10849","Oblonga","Tropical and Subtropical Grasslands, Savannas and Shrublands",150.500801,-23.609254,17.3495006561279,39713.1657079384,22.3740310668945,382.660186767578,837,58.6378898620605
"10850","Antarctica","Temperate Broadleaf and Mixed Forests",152.632034,-26.710573,32.9334182739258,53013.156171391,17.5848846435547,400.687744140625,1236,48.1275939941406
"10851","Antarctica","Temperate Broadleaf and Mixed Forests",152.951058,-26.43174,34.0424652099609,27997.8601672663,20.0207710266113,376.339141845703,1486,46.0835227966309
"10852","Oblonga","Tropical and Subtropical Grasslands, Savannas and Shrublands",150.752765,-23.156512,NA,3002.52022523059,22.2060565948486,360.554565429688,1030,60.1276245117188
"10853","Oblonga","Temperate Broadleaf and Mixed Forests",152.017731,-25.581748,NA,25114.1555804362,20.3080215454102,402.408111572266,887,49.1282958984375
"10854","Antarctica","Temperate Broadleaf and Mixed Forests",152.55,-28.033333,NA,10603.0666879009,18.844030380249,411.440399169922,950,50.672004699707
"10855","Oblonga","Tropical and Subtropical Moist Broadleaf Forests",150.6284,-22.493772,56.6116065979004,62253.0645216868,22.2767791748047,326.367462158203,1245,59.8651466369629
"10856","Antarctica","Temperate Broadleaf and Mixed Forests",152.8865,-26.2145,25.4180316925049,52139.6777341479,20.249719619751,371.705810546875,1459,44.5873908996582
"10857","Repens","Tropical and Subtropical Moist Broadleaf Forests",149.414424,-22.513653,36.1093215942383,52507.4104024006,21.5034580230713,383.388732910156,839,67.6114807128906
